Energy_keV;Total_attenuation
2.417620226769190594e+01;3.106399222815219366e-02
2.430652938876579938e+01;3.232315941340003357e-02
2.443685650983969637e+01;3.533596198298095958e-02
2.456718363091358981e+01;2.618747365479700759e-02
2.469751075198748325e+01;3.081055111975085706e-02
2.482783787306138024e+01;3.684189611816787724e-02
2.495816499413528078e+01;2.908232980085559416e-02
2.508849211520917777e+01;1.973545992711293537e-02
2.521881923628307476e+01;1.958417388128607869e-02
2.534914635735696820e+01;1.898751574565852446e-02
2.547947347843086163e+01;1.893872262460320754e-02
2.560980059950475862e+01;2.330513180369603310e-02
2.574012772057865206e+01;2.953722222753007304e-02
2.587045484165254550e+01;2.147613537106567508e-02
2.600078196272644249e+01;1.441002868507014478e-02
2.613110908380033592e+01;1.775799362283813493e-02
2.626143620487422936e+01;1.867917134803417575e-02
2.639176332594812990e+01;2.025373491407394741e-02
2.652209044702202689e+01;2.615917599496846158e-02
2.665241756809592388e+01;2.421638408381902169e-02
2.678274468916982087e+01;2.236282996055720396e-02
2.691307181024371786e+01;2.521923147291152412e-02
2.704339893131761130e+01;2.924455103876771531e-02
2.717372605239150474e+01;3.240451549822739169e-02
2.730405317346539817e+01;2.744881364904295726e-02
2.743438029453929516e+01;2.651086150982547365e-02
2.756470741561318505e+01;3.564164301661547352e-02
2.769503453668708204e+01;3.910762761991624231e-02
2.782536165776097548e+01;3.004325403650631374e-02
2.795568877883486891e+01;2.131809312696434158e-02
2.808601589990876946e+01;2.306793522881915581e-02
2.821634302098266645e+01;2.396081609881947974e-02
2.834667014205656344e+01;2.807450178714479203e-02
2.847699726313046042e+01;3.557349687265029536e-02
2.860732438420435741e+01;3.449592017602631094e-02
2.873765150527825085e+01;3.266555396062698763e-02
2.886797862635214784e+01;3.366320882721818286e-02
2.899830574742604128e+01;3.021174929522515637e-02
2.912863286849993472e+01;2.658574559423460687e-02
2.925895998957382815e+01;1.643580457106853104e-02
2.938928711064772159e+01;1.840943434745765869e-02
2.951961423172161858e+01;1.858642084485916113e-02
2.964994135279551202e+01;1.811468852172293600e-02
2.978026847386940901e+01;2.113926292822128350e-02
2.991059559494330600e+01;2.146704961712614726e-02
3.004092271601720299e+01;2.454262660885928038e-02
3.017124983709110353e+01;2.965928284273100166e-02
3.030157695816499697e+01;3.107083718125663169e-02
3.043190407923889040e+01;3.938557153535949401e-02
3.056223120031278739e+01;4.630539175116087786e-02
3.069255832138668083e+01;3.627524202360039862e-02
3.082288544246057427e+01;3.258162907586651530e-02
3.095321256353446771e+01;2.102953062927498742e-02
3.108353968460836469e+01;1.778206084821506647e-02
3.121386680568225813e+01;1.822716170910309436e-02
3.134419392675615867e+01;1.948109790050669282e-02
3.147452104783005566e+01;2.671436765227697130e-02
3.160484816890395265e+01;2.399202148818787433e-02
3.173517528997784964e+01;3.205920536262048953e-02
3.186550241105174308e+01;3.297011630256171943e-02
3.199582953212563652e+01;3.190320683961475612e-02
3.212615665319952996e+01;2.714598795415821761e-02
3.225648377427342695e+01;2.317343635457838266e-02
3.238681089534732394e+01;2.799083043563936266e-02
3.251713801642122093e+01;3.118700854781765452e-02
3.264746513749511081e+01;2.633612248183931845e-02
3.277779225856900780e+01;1.896110634183140534e-02
3.290811937964289768e+01;1.745494459570387860e-02
3.303844650071680178e+01;1.778662077048557416e-02
3.316877362179069877e+01;1.415364920523128067e-02
3.329910074286459576e+01;1.511022003317925334e-02
3.342942786393849275e+01;1.926994863750472464e-02
3.355975498501238263e+01;2.313091818939715452e-02
3.369008210608627962e+01;1.878496931942798612e-02
3.382040922716017661e+01;1.981606942040720770e-02
3.395073634823407360e+01;2.076536912144529706e-02
3.408106346930797059e+01;1.728662193742852224e-02
3.421139059038186758e+01;2.074006502865969118e-02
3.434171771145575747e+01;1.160832172318618065e-02
3.447204483252965446e+01;1.075491062409138221e-02
3.460237195360355145e+01;1.323038548083333397e-02
3.473269907467744133e+01;1.455831539461515528e-02
3.486302619575133832e+01;1.767851476041710362e-02
3.499335331682524242e+01;1.306683695407729988e-02
3.512368043789913230e+01;1.304915545328934161e-02
3.525400755897302929e+01;1.098332660060261610e-02
3.538433468004692628e+01;1.093157211921951498e-02
3.551466180112082327e+01;1.616252843627577138e-02
3.564498892219471315e+01;1.793932230984853285e-02
3.577531604326861014e+01;2.295248501499432339e-02
3.590564316434250003e+01;2.117153611994039217e-02
3.603597028541639702e+01;2.128179320133568100e-02
3.616629740649028690e+01;2.950747648342789964e-02
3.629662452756418389e+01;3.838311238366330647e-02
3.642695164863808088e+01;4.236219124933944535e-02
3.655727876971197787e+01;3.338889256658023746e-02
3.668760589078587486e+01;3.397713464555955631e-02
3.681793301185976475e+01;3.777086236970132738e-02
3.694826013293366174e+01;3.982159157162496604e-02
3.707858725400756583e+01;3.756238478859169616e-02
3.720891437508146282e+01;3.550632521318148466e-02
3.733924149615535981e+01;3.485418870033862165e-02
3.746956861722925680e+01;3.621012333692750357e-02
3.759989573830315379e+01;3.641327837646229915e-02
3.773022285937704368e+01;3.534418717278434152e-02
3.786054998045094777e+01;4.006018703193063579e-02
3.799087710152483766e+01;3.977942366195872520e-02
3.812120422259873465e+01;4.409198530575972330e-02
3.825153134367262453e+01;4.558219023865972552e-02
3.838185846474652152e+01;3.950708577200812838e-02
3.851218558582041851e+01;4.441774117163119207e-02
3.864251270689430839e+01;3.796570501045265500e-02
3.877283982796820538e+01;3.006135055610522494e-02
3.890316694904209527e+01;2.915088223127481476e-02
3.903349407011599226e+01;2.802751589850421138e-02
3.916382119118988925e+01;3.088281258331184928e-02
3.929414831226378624e+01;3.284581060287494747e-02
3.942447543333767612e+01;2.823253340541489673e-02
3.955480255441157311e+01;2.547167237904663858e-02
3.968512967548547010e+01;3.539076276749879291e-02
3.981545679655935999e+01;3.534996380375407532e-02
3.994578391763325698e+01;3.853715143991311154e-02
4.007611103870714686e+01;4.114209054978729824e-02
4.020643815978104385e+01;4.191762485684301376e-02
4.033676528085494084e+01;4.499010610476861238e-02
4.046709240192884494e+01;4.232417894094904487e-02
4.059741952300274903e+01;4.012844762429821494e-02
4.072774664407664602e+01;4.092480511389720577e-02
4.085807376515055012e+01;3.488926456046573255e-02
4.098840088622444000e+01;3.720027142884430038e-02
4.111872800729832989e+01;3.692595454740166955e-02
4.124905512837221977e+01;5.025725600750269306e-02
4.137938224944612386e+01;5.332962766105130842e-02
4.150970937052001375e+01;4.758477217538927689e-02
4.164003649159391074e+01;4.626481241993979365e-02
4.177036361266780773e+01;5.215343529203193829e-02
4.190069073374169761e+01;5.174205663208055611e-02
4.203101785481558750e+01;5.431543980892585693e-02
4.216134497588949159e+01;5.596442568163798731e-02
4.229167209696338148e+01;5.103064646156701967e-02
4.242199921803727136e+01;5.338774076510548194e-02
4.255232633911117546e+01;5.090396991943844235e-02
4.268265346018506534e+01;4.698841230316479212e-02
4.281298058125895523e+01;4.262635520457978139e-02
4.294330770233285222e+01;3.900737615747261466e-02
4.307363482340674921e+01;3.918613763193459082e-02
4.320396194448063909e+01;4.417119904042415141e-02
4.333428906555453608e+01;4.170806783217476804e-02
4.346461618662843307e+01;4.449996448183059922e-02
4.359494330770232295e+01;4.584778738575995966e-02
4.372527042877621994e+01;4.502605756600767950e-02
4.385559754985013114e+01;3.816784506073309102e-02
4.398592467092402813e+01;4.036101428254559864e-02
4.411625179199793223e+01;4.431055244721078534e-02
4.424657891307182922e+01;4.882257503982492114e-02
4.437690603414571910e+01;5.162690016651332731e-02
4.450723315521960899e+01;5.303222892778899911e-02
4.463756027629351308e+01;4.921912968610748368e-02
4.476788739736740297e+01;5.180127440527559912e-02
4.489821451844129285e+01;5.124801355980659889e-02
4.502854163951519695e+01;4.722859702019405886e-02
4.515886876058908683e+01;4.261200509321620006e-02
4.528919588166297672e+01;4.138822696534930068e-02
4.541952300273686660e+01;4.559803386577828549e-02
4.554985012381077070e+01;4.529910931510486294e-02
4.568017724488466058e+01;4.736512188385958583e-02
4.581050436595855757e+01;4.275657201343528724e-02
4.594083148703245456e+01;3.845561939934537266e-02
4.607115860810634445e+01;3.759955259378082448e-02
4.620148572918023433e+01;3.399123946551006747e-02
4.633181285025413843e+01;3.744996400719435153e-02
4.646213997132802831e+01;3.567279508605208926e-02
4.659246709240192530e+01;3.572234369916216928e-02
4.672279421347582229e+01;3.070602902164559084e-02
4.685312133454971217e+01;2.855797209270687087e-02
4.698344845562360916e+01;2.482566220936393772e-02
4.711377557669752036e+01;2.336136224596060962e-02
4.724410269777141735e+01;2.739127623044837478e-02
4.737442981884531434e+01;2.263642921488668441e-02
4.750475693991921844e+01;2.396997365398521873e-02
4.763508406099310832e+01;2.652376020031827278e-02
4.776541118206699821e+01;3.196710011777122162e-02
4.789573830314088809e+01;3.271820527902021686e-02
4.802606542421479219e+01;3.380815451469936644e-02
4.815639254528868207e+01;3.477755773518598215e-02
4.828671966636257906e+01;3.285662779019585950e-02
4.841704678743647605e+01;3.575951450371792073e-02
4.854737390851036594e+01;3.914166863361888404e-02
4.867770102958425582e+01;4.106258207233486751e-02
4.880802815065815992e+01;4.421333194546247375e-02
4.893835527173204980e+01;3.775121674691649110e-02
4.906868239280594679e+01;3.627305529678626073e-02
4.919900951387984378e+01;3.262028659161660127e-02
4.932933663495373366e+01;3.844798218911035792e-02
4.945966375602762355e+01;3.537588200231774754e-02
4.958999087710152054e+01;3.686698380583498108e-02
4.972031799817541753e+01;3.489204826043042912e-02
4.985064511924930741e+01;3.097464740721378798e-02
4.998097224032321151e+01;3.427926825319498050e-02
5.011129936139710139e+01;3.024343823099926234e-02
5.024162648247099128e+01;3.057759633585139386e-02
5.037195360354488827e+01;2.840112636711519117e-02
5.050228072461879947e+01;2.765808428531534718e-02
5.063260784569269646e+01;2.538927190740768516e-02
5.076293496676660766e+01;2.658221374484002336e-02
5.089326208784049754e+01;2.527285687472483403e-02
5.102358920891438743e+01;2.389478099069851022e-02
5.115391632998827731e+01;2.207941354873897352e-02
5.128424345106218141e+01;2.305642796050919735e-02
5.141457057213607129e+01;2.093281485675155956e-02
5.154489769320996118e+01;2.531600546923349487e-02
5.167522481428386527e+01;3.017822286247482527e-02
5.180555193535775516e+01;3.159009982784047321e-02
5.193587905643164504e+01;2.791941609711605030e-02
5.206620617750554203e+01;2.923021161836425116e-02
5.219653329857943902e+01;2.732334412370826873e-02
5.232686041965332890e+01;2.759027251678314308e-02
5.245718754072723300e+01;2.701432528623748039e-02
5.258751466180112288e+01;2.666259328579803634e-02
5.271784178287501277e+01;3.035248728014024525e-02
5.284816890394890265e+01;2.827318559123509836e-02
5.297849602502280675e+01;3.102562384774790183e-02
5.310882314609669663e+01;3.233938620534893005e-02
5.323915026717059362e+01;3.317784589311013194e-02
5.336947738824449061e+01;3.222323591037659640e-02
5.349980450931838050e+01;3.417440761572026336e-02
5.363013163039227749e+01;3.292976451357127604e-02
5.376045875146618869e+01;3.192807005058365122e-02
5.389078587254008568e+01;3.019630761265664279e-02
5.402111299361398977e+01;3.055370612429379393e-02
5.415144011468788676e+01;2.912369600966622021e-02
5.428176723576177665e+01;2.721721446987529144e-02
5.441209435683566653e+01;2.800715569014724723e-02
5.454242147790955642e+01;2.908468044873073130e-02
5.467274859898346051e+01;2.794131057283927647e-02
5.480307572005735040e+01;3.009905233892013615e-02
5.493340284113125449e+01;2.994174490535930419e-02
5.506372996220514437e+01;2.936744708332618414e-02
5.519405708327903426e+01;3.074840144477302209e-02
5.532438420435293125e+01;3.033793895143746186e-02
5.545471132542682824e+01;3.142060233389892820e-02
5.558503844650071812e+01;2.971619398277320148e-02
5.571536556757462222e+01;3.035148065092080349e-02
5.584569268864851210e+01;3.022153568601954748e-02
5.597601980972240199e+01;2.902884878480061284e-02
5.610634693079629187e+01;2.963574796279123263e-02
5.623667405187019597e+01;2.917894504405655134e-02
5.636700117294408585e+01;3.068916493712770671e-02
5.649732829401797574e+01;3.126324170353594889e-02
5.662765541509187983e+01;3.000738300880039996e-02
5.675798253616576972e+01;3.057630620313105466e-02
5.688830965723965960e+01;3.166924205245463808e-02
5.701863677831357080e+01;3.013554018186281880e-02
5.714896389938746779e+01;2.940996178963195540e-02
5.727929102046136478e+01;2.953374045223213645e-02
5.740961814153527598e+01;2.670108385779568910e-02
5.753994526260916587e+01;2.865525444949536954e-02
5.767027238368305575e+01;3.009419500873546094e-02
5.780059950475694563e+01;2.710479415729363448e-02
5.793092662583084973e+01;2.597771700171618015e-02
5.806125374690473961e+01;2.561113580032232245e-02
5.819158086797863660e+01;2.455109864253873786e-02
5.832190798905253359e+01;2.255992824648323306e-02
5.845223511012642348e+01;2.118564300007665102e-02
5.858256223120032047e+01;1.966272425340061247e-02
5.871288935227421746e+01;1.888650506200074616e-02
5.884321647334810734e+01;2.065544680323518761e-02
5.897354359442200433e+01;1.912363656843324780e-02
5.910387071549590132e+01;2.114974925160184593e-02
5.923419783656979121e+01;2.256518906309997255e-02
5.936452495764368109e+01;2.192242124014838478e-02
5.949485207871757098e+01;1.914101535951742705e-02
5.962517919979147507e+01;1.981333848308291720e-02
