Energy_keV;Total_attenuation
2.222129545158347597e+01;2.650728317745967497e-02
2.235162257265736940e+01;3.001015396449398243e-02
2.248194969373126639e+01;2.592527433772042617e-02
2.261227681480515983e+01;2.486516395519027672e-02
2.274260393587905327e+01;2.662119441520421556e-02
2.287293105695294670e+01;3.272817436149354914e-02
2.300325817802684014e+01;2.642274189875161786e-02
2.313358529910074068e+01;2.201850502655699690e-02
2.326391242017463767e+01;2.250600832945385057e-02
2.339423954124853466e+01;2.692036208528449451e-02
2.352456666232243521e+01;3.233803842325864292e-02
2.365489378339632864e+01;2.719336511661894079e-02
2.378522090447022208e+01;3.014468984810023816e-02
2.391554802554411907e+01;2.975645741126520250e-02
2.404587514661801251e+01;4.171118693344693512e-02
2.417620226769190594e+01;5.136783448064861229e-02
2.430652938876579938e+01;5.584480724118829481e-02
2.443685650983969637e+01;5.193010547728336285e-02
2.456718363091358981e+01;4.577920046295345241e-02
2.469751075198748325e+01;5.039672823036012855e-02
2.482783787306138024e+01;4.468838118434345641e-02
2.495816499413528078e+01;4.178534184645320282e-02
2.508849211520917777e+01;3.476195121919709030e-02
2.521881923628307476e+01;3.272085149318432890e-02
2.534914635735696820e+01;3.536342105061500429e-02
2.547947347843086163e+01;3.222664853398884977e-02
2.560980059950475862e+01;3.213285767630272294e-02
2.574012772057865206e+01;3.889490460282198081e-02
2.587045484165254550e+01;3.350507608003660404e-02
2.600078196272644249e+01;3.099312570608245623e-02
2.613110908380033592e+01;2.346735791508943250e-02
2.626143620487422936e+01;2.531631174246655805e-02
2.639176332594812990e+01;2.747489980137806168e-02
2.652209044702202689e+01;2.834752229893936978e-02
2.665241756809592388e+01;2.125746185547059200e-02
2.678274468916982087e+01;1.279134674295484379e-02
2.691307181024371786e+01;8.595887236490244027e-03
2.704339893131761130e+01;1.476289943852782116e-02
2.717372605239150474e+01;1.382395423912260307e-02
2.730405317346539817e+01;1.197158154660497680e-02
2.743438029453929516e+01;1.818611221009083442e-02
2.756470741561318505e+01;1.532161916205460571e-02
2.769503453668708204e+01;1.592545727588186646e-02
2.782536165776097548e+01;1.046186304531242575e-02
2.795568877883486891e+01;-2.335314461238264822e-03
2.808601589990876946e+01;-5.023290389673008838e-03
2.821634302098266645e+01;-3.431260096890067363e-03
2.834667014205656344e+01;-2.032460770158745628e-03
2.847699726313046042e+01;-1.419404721000740426e-03
2.860732438420435741e+01;-6.626861144577195217e-03
2.873765150527825085e+01;-4.264009813834478135e-03
2.886797862635214784e+01;-3.561161746052584048e-03
2.899830574742604128e+01;-1.364523510553517513e-03
2.912863286849993472e+01;-4.878431423909855916e-03
2.925895998957382815e+01;-8.058171494624871700e-03
2.938928711064772159e+01;-6.961636319926365994e-03
2.951961423172161858e+01;-1.027576760044450303e-02
2.964994135279551202e+01;-6.663941926207858288e-03
2.978026847386940901e+01;-2.236958264352151109e-03
2.991059559494330600e+01;-4.340290307949639867e-03
3.004092271601720299e+01;-5.754493038307973395e-03
3.017124983709110353e+01;4.605361220512113433e-03
3.030157695816499697e+01;4.226704611238713688e-03
3.043190407923889040e+01;7.772834862307484265e-03
3.056223120031278739e+01;1.895264182131288153e-02
3.069255832138668083e+01;1.720279971945807423e-02
