Energy_keV;Total_attenuation
3.551466180112082327e+01;9.113462411908550276e-02
3.564498892219471315e+01;9.540901496956201433e-02
3.577531604326861014e+01;9.083597854955897943e-02
3.590564316434250003e+01;9.343118530753295736e-02
3.603597028541639702e+01;8.912704741855474733e-02
3.616629740649028690e+01;9.363778171413672524e-02
3.629662452756418389e+01;9.866949354788065452e-02
3.642695164863808088e+01;1.102449632165699855e-01
3.655727876971197787e+01;1.150202765555910084e-01
3.668760589078587486e+01;1.209945545493792546e-01
3.681793301185976475e+01;1.227459491838858857e-01
3.694826013293366174e+01;1.225533599043420602e-01
3.707858725400756583e+01;1.248426449393002791e-01
3.720891437508146282e+01;1.230080453470917268e-01
3.733924149615535981e+01;1.264145532037947717e-01
3.746956861722925680e+01;1.299629799036069455e-01
3.759989573830315379e+01;1.275368514300205813e-01
3.773022285937704368e+01;1.284257069290855036e-01
3.786054998045094777e+01;1.365121382024236663e-01
3.799087710152483766e+01;1.377569493433158376e-01
3.812120422259873465e+01;1.351366569527081007e-01
3.825153134367262453e+01;1.305419298995947885e-01
3.838185846474652152e+01;1.330946155280689491e-01
3.851218558582041851e+01;1.323931347808654235e-01
3.864251270689430839e+01;1.331450044783300257e-01
3.877283982796820538e+01;1.325009275305475964e-01
3.890316694904209527e+01;1.284137496119095723e-01
3.903349407011599226e+01;1.249818234868260158e-01
3.916382119118988925e+01;1.258942197694318255e-01
3.929414831226378624e+01;1.236233613374669998e-01
3.942447543333767612e+01;1.235259109619989970e-01
3.955480255441157311e+01;1.223372063514974739e-01
3.968512967548547010e+01;1.207921800466170426e-01
3.981545679655935999e+01;1.221076726297827542e-01
3.994578391763325698e+01;1.162279862366665945e-01
4.007611103870714686e+01;1.164111383626563329e-01
4.020643815978104385e+01;1.233798607051926760e-01
4.033676528085494084e+01;1.218054483185123799e-01
4.046709240192884494e+01;1.208456477532146855e-01
4.059741952300274903e+01;1.176207763079120949e-01
4.072774664407664602e+01;1.207650495208956870e-01
4.085807376515055012e+01;1.259333331729071970e-01
4.098840088622444000e+01;1.267767167550151730e-01
4.111872800729832989e+01;1.301585509222649151e-01
4.124905512837221977e+01;1.311799674133378446e-01
4.137938224944612386e+01;1.329781941727922745e-01
4.150970937052001375e+01;1.353495428727354288e-01
4.164003649159391074e+01;1.299089250124280670e-01
4.177036361266780773e+01;1.295574656059219065e-01
4.190069073374169761e+01;1.314728635278442914e-01
4.203101785481558750e+01;1.309421248349603162e-01
4.216134497588949159e+01;1.312456090731834446e-01
4.229167209696338148e+01;1.306077255188311803e-01
4.242199921803727136e+01;1.333787273788209493e-01
4.255232633911117546e+01;1.341951214104400714e-01
4.268265346018506534e+01;1.344711745616276044e-01
4.281298058125895523e+01;1.294875639901996722e-01
4.294330770233285222e+01;1.306680740732288071e-01
4.307363482340674921e+01;1.331944297574457203e-01
4.320396194448063909e+01;1.367726422227191208e-01
4.333428906555453608e+01;1.328949870805626876e-01
4.346461618662843307e+01;1.282897833028442958e-01
4.359494330770232295e+01;1.256501766582974189e-01
4.372527042877621994e+01;1.247780487834488222e-01
4.385559754985013114e+01;1.245098466698980888e-01
