Energy_keV;Total_attenuation
2.495816499413528078e+01;4.817819576788629626e-02
2.508849211520917777e+01;4.725448355026654057e-02
2.521881923628307476e+01;4.232689986384174929e-02
2.534914635735696820e+01;3.981104820555340928e-02
2.547947347843086163e+01;4.124569043845959654e-02
2.560980059950475862e+01;4.707130593511695688e-02
2.574012772057865206e+01;3.962036008594935210e-02
2.587045484165254550e+01;2.784021391560478204e-02
2.600078196272644249e+01;2.335656007938027162e-02
2.613110908380033592e+01;1.615674645782659222e-02
2.626143620487422936e+01;1.618208320440665468e-02
2.639176332594812990e+01;2.064026162655467275e-02
2.652209044702202689e+01;1.723677545220788157e-02
2.665241756809592388e+01;1.759780313956699899e-02
2.678274468916982087e+01;1.475062180344476580e-02
2.691307181024371786e+01;5.056816996855110179e-03
2.704339893131761130e+01;1.167511975925831016e-02
2.717372605239150474e+01;1.629417751933703515e-02
2.730405317346539817e+01;1.116401371124003256e-02
2.743438029453929516e+01;1.592032308601032398e-02
2.756470741561318505e+01;6.641658488492787824e-03
2.769503453668708204e+01;4.851216800369791485e-03
2.782536165776097548e+01;3.817076526362727252e-03
2.795568877883486891e+01;2.708791030255513696e-03
2.808601589990876946e+01;1.088619827522548404e-03
2.821634302098266645e+01;2.019282669513271494e-03
2.834667014205656344e+01;9.927659905668686016e-03
2.847699726313046042e+01;9.235492707228606934e-03
2.860732438420435741e+01;1.021888295345110831e-02
2.873765150527825085e+01;1.059269147401861386e-02
2.886797862635214784e+01;1.024964249574469681e-02
2.899830574742604128e+01;9.349152086411197105e-03
2.912863286849993472e+01;1.060364551012213906e-02
2.925895998957382815e+01;1.233720399513508516e-02
2.938928711064772159e+01;9.081098851357138554e-03
2.951961423172161858e+01;8.862113326414481837e-03
2.964994135279551202e+01;1.199598751204626786e-02
2.978026847386940901e+01;1.152379779245463719e-02
2.991059559494330600e+01;1.648810587376109416e-02
3.004092271601720299e+01;1.479665334344815002e-02
3.017124983709110353e+01;2.616392919029339459e-02
3.030157695816499697e+01;2.668839696331676281e-02
