Energy_keV;Total_attenuation
4.085807376515055012e+01;1.228646623317982550e-01
4.098840088622444000e+01;1.267343174440728193e-01
4.111872800729832989e+01;1.332231465560703154e-01
4.124905512837221977e+01;1.235021426217704082e-01
4.137938224944612386e+01;1.227997156977466281e-01
4.150970937052001375e+01;1.227521765911576274e-01
4.164003649159391074e+01;1.217697722564395207e-01
4.177036361266780773e+01;1.189144004001344707e-01
4.190069073374169761e+01;1.230187833882895182e-01
4.203101785481558750e+01;1.228332459349901623e-01
4.216134497588949159e+01;1.238798842989854432e-01
4.229167209696338148e+01;1.276378809984811957e-01
4.242199921803727136e+01;1.282465448378208583e-01
4.255232633911117546e+01;1.271635906329384447e-01
4.268265346018506534e+01;1.286648094542479914e-01
4.281298058125895523e+01;1.309047207075415831e-01
4.294330770233285222e+01;1.318832323720298128e-01
4.307363482340674921e+01;1.322878272447141901e-01
4.320396194448063909e+01;1.343407525251827661e-01
4.333428906555453608e+01;1.355630224020536179e-01
4.346461618662843307e+01;1.319065877918315921e-01
4.359494330770232295e+01;1.277115255177200537e-01
4.372527042877621994e+01;1.277893902437948481e-01
4.385559754985013114e+01;1.319776527588040760e-01
4.398592467092402813e+01;1.324621075499481104e-01
4.411625179199793223e+01;1.297865923108545982e-01
4.424657891307182922e+01;1.294607779532854774e-01
4.437690603414571910e+01;1.229443720719271965e-01
4.450723315521960899e+01;1.163868052048688956e-01
4.463756027629351308e+01;1.165034565206318207e-01
4.476788739736740297e+01;1.133653331668528219e-01
4.489821451844129285e+01;1.117085203744008354e-01
4.502854163951519695e+01;1.147983089974483062e-01
4.515886876058908683e+01;1.128251228870859602e-01
4.528919588166297672e+01;1.162538264573867025e-01
4.541952300273686660e+01;1.158381998701350779e-01
4.554985012381077070e+01;1.193268459997202657e-01
4.568017724488466058e+01;1.190815270124830211e-01
4.581050436595855757e+01;1.214655720982403403e-01
4.594083148703245456e+01;1.235409163253339271e-01
4.607115860810634445e+01;1.237417994049512943e-01
4.620148572918023433e+01;1.245950880469882532e-01
4.633181285025413843e+01;1.203988141844243298e-01
4.646213997132802831e+01;1.207241545853730835e-01
4.659246709240192530e+01;1.206481504593056864e-01
4.672279421347582229e+01;1.209524514394035299e-01
4.685312133454971217e+01;1.212915340034665113e-01
4.698344845562360916e+01;1.275909842826660756e-01
4.711377557669752036e+01;1.281446617471125871e-01
4.724410269777141735e+01;1.272914660451688607e-01
4.737442981884531434e+01;1.295130710281033604e-01
4.750475693991921844e+01;1.304798411901119393e-01
4.763508406099310832e+01;1.268741663278368514e-01
4.776541118206699821e+01;1.268781237914313742e-01
4.789573830314088809e+01;1.249487843414904958e-01
4.802606542421479219e+01;1.212515745773814629e-01
4.815639254528868207e+01;1.200145469940683690e-01
4.828671966636257906e+01;1.175664318981595596e-01
4.841704678743647605e+01;1.160678346071463557e-01
4.854737390851036594e+01;1.161292014115029164e-01
4.867770102958425582e+01;1.161150212416538485e-01
4.880802815065815992e+01;1.120050442512593725e-01
4.893835527173204980e+01;1.118477666019390415e-01
